#   lamda     c0    c1      c2
 236.6923    6.7940E+02   -2.8080E-01   -2.2541E-03
 236.7023    6.7985E+02   -2.7785E-01   -2.1544E-03
 236.7123    6.8013E+02   -2.8248E-01   -2.1665E-03
 236.7223    6.8046E+02   -2.8081E-01   -2.1181E-03
 236.7323    6.8098E+02   -2.7277E-01   -1.9540E-03
 236.7423    6.8107E+02   -2.8062E-01   -1.9639E-03
 236.7523    6.8139E+02   -2.7541E-01   -1.8811E-03
 236.7623    6.8171E+02   -2.8763E-01   -2.1275E-03
 236.7723    6.8228E+02   -2.8761E-01   -2.2310E-03
 236.7823    6.8298E+02   -2.8422E-01   -2.2314E-03
 236.7923    6.8351E+02   -2.8100E-01   -2.1733E-03
 236.8023    6.8406E+02   -2.7951E-01   -2.1476E-03
 236.8123    6.8442E+02   -2.8191E-01   -2.1183E-03
 236.8223    6.8486E+02   -2.8266E-01   -2.0557E-03
 236.8323    6.8540E+02   -2.8691E-01   -2.1845E-03
 236.8423    6.8604E+02   -2.8822E-01   -2.2659E-03
 236.8523    6.8692E+02   -2.8201E-01   -2.2908E-03
 236.8623    6.8739E+02   -2.8573E-01   -2.3471E-03
 236.8723    6.8773E+02   -2.8788E-01   -2.2538E-03
 236.8823    6.8816E+02   -2.9192E-01   -2.2861E-03
 236.8924    6.8849E+02   -2.8583E-01   -2.1053E-03
 236.9024    6.8903E+02   -2.9057E-01   -2.1685E-03
 236.9124    6.8976E+02   -2.8970E-01   -2.1968E-03
 236.9224    6.9022E+02   -2.9279E-01   -2.1698E-03
 236.9324    6.9075E+02   -3.0405E-01   -2.3989E-03
 236.9424    6.9119E+02   -3.1244E-01   -2.5195E-03
 236.9524    6.9177E+02   -3.0815E-01   -2.4459E-03
 236.9624    6.9233E+02   -3.1398E-01   -2.6082E-03
 236.9724    6.9282E+02   -3.1067E-01   -2.5188E-03
 236.9824    6.9321E+02   -3.1443E-01   -2.4953E-03
 236.9924    6.9380E+02   -3.1706E-01   -2.4914E-03
 237.0024    6.9445E+02   -3.1843E-01   -2.5924E-03
 237.0124    6.9502E+02   -3.1542E-01   -2.6142E-03
 237.0224    6.9546E+02   -3.2330E-01   -2.7697E-03
 237.0324    6.9612E+02   -3.2262E-01   -2.8799E-03
 237.0424    6.9678E+02   -3.2710E-01   -3.0727E-03
 237.0524    6.9707E+02   -3.3665E-01   -3.2424E-03
 237.0624    6.9729E+02   -3.4409E-01   -3.3266E-03
 237.0724    6.9762E+02   -3.5031E-01   -3.4298E-03
 237.0824    6.9842E+02   -3.4852E-01   -3.6350E-03
 237.0924    6.9889E+02   -3.4534E-01   -3.6688E-03
 237.1024    6.9931E+02   -3.3759E-01   -3.5465E-03
 237.1124    6.9988E+02   -3.3072E-01   -3.4970E-03
 237.1224    7.0006E+02   -3.3471E-01   -3.5042E-03
 237.1324    7.0019E+02   -3.4031E-01   -3.5069E-03
 237.1424    7.0076E+02   -3.3183E-01   -3.4064E-03
 237.1524    7.0124E+02   -3.2098E-01   -3.2097E-03
 237.1624    7.0157E+02   -3.2216E-01   -3.2018E-03
 237.1724    7.0161E+02   -3.2846E-01   -3.1913E-03
 237.1824    7.0175E+02   -3.3162E-01   -3.1204E-03
 237.1924    7.0171E+02   -3.3026E-01   -2.8965E-03
 237.2024    7.0179E+02   -3.2293E-01   -2.6192E-03
 237.2124    7.0199E+02   -3.2018E-01   -2.4156E-03
 237.2224    7.0253E+02   -3.1389E-01   -2.3394E-03
 237.2324    7.0284E+02   -3.1459E-01   -2.3344E-03
 237.2424    7.0309E+02   -3.2029E-01   -2.4005E-03
 237.2524    7.0366E+02   -3.2429E-01   -2.6211E-03
 237.2624    7.0440E+02   -3.2705E-01   -2.8657E-03
 237.2724    7.0445E+02   -3.2437E-01   -2.7186E-03
 237.2824    7.0487E+02   -3.1338E-01   -2.5488E-03
 237.2924    7.0523E+02   -3.0907E-01   -2.4271E-03
 237.3024    7.0580E+02   -3.1125E-01   -2.5803E-03
 237.3124    7.0613E+02   -3.0865E-01   -2.5346E-03
 237.3224    7.0644E+02   -2.9691E-01   -2.2833E-03
 237.3325    7.0638E+02   -3.0036E-01   -2.2905E-03
 237.3425    7.0652E+02   -2.9771E-01   -2.1984E-03
 237.3525    7.0633E+02   -2.9283E-01   -1.9320E-03
 237.3625    7.0639E+02   -2.9459E-01   -1.8367E-03
 237.3725    7.0645E+02   -3.0641E-01   -1.9809E-03
 237.3825    7.0661E+02   -3.2050E-01   -2.2127E-03
 237.3925    7.0676E+02   -3.2370E-01   -2.1764E-03
 237.4025    7.0691E+02   -3.2928E-01   -2.2096E-03
 237.4125    7.0719E+02   -3.2360E-01   -2.1182E-03
 237.4225    7.0772E+02   -3.1697E-01   -2.0510E-03
 237.4325    7.0824E+02   -3.2263E-01   -2.2609E-03
 237.4425    7.0898E+02   -3.2070E-01   -2.3795E-03
 237.4525    7.0980E+02   -3.1602E-01   -2.5658E-03
 237.4625    7.1063E+02   -3.1498E-01   -2.7499E-03
 237.4725    7.1135E+02   -3.2112E-01   -3.0262E-03
 237.4825    7.1198E+02   -3.2919E-01   -3.2637E-03
 237.4925    7.1232E+02   -3.2523E-01   -3.1490E-03
 237.5025    7.1283E+02   -3.1049E-01   -2.9000E-03
 237.5125    7.1321E+02   -3.0065E-01   -2.7011E-03
 237.5225    7.1336E+02   -2.9032E-01   -2.4118E-03
 237.5325    7.1345E+02   -2.7888E-01   -2.0836E-03
 237.5425    7.1330E+02   -2.8537E-01   -1.9991E-03
 237.5525    7.1336E+02   -2.9412E-01   -2.0649E-03
 237.5625    7.1398E+02   -2.9278E-01   -2.1725E-03
 237.5725    7.1426E+02   -2.9752E-01   -2.2271E-03
 237.5825    7.1477E+02   -2.9138E-01   -2.1895E-03
 237.5925    7.1507E+02   -3.0044E-01   -2.3686E-03
 237.6025    7.1541E+02   -3.0843E-01   -2.5118E-03
 237.6125    7.1581E+02   -3.1262E-01   -2.5819E-03
 237.6225    7.1614E+02   -3.0729E-01   -2.4563E-03
 237.6325    7.1632E+02   -3.0975E-01   -2.4318E-03
 237.6425    7.1692E+02   -2.9739E-01   -2.3100E-03
 237.6525    7.1726E+02   -2.8409E-01   -1.9897E-03
 237.6625    7.1738E+02   -2.8028E-01   -1.7881E-03
 237.6725    7.1774E+02   -2.7355E-01   -1.6468E-03
 237.6825    7.1826E+02   -2.6916E-01   -1.5419E-03
 237.6925    7.1890E+02   -2.7711E-01   -1.7683E-03
 237.7025    7.1934E+02   -2.7752E-01   -1.7733E-03
 237.7125    7.1965E+02   -2.8032E-01   -1.7971E-03
 237.7225    7.1965E+02   -2.8921E-01   -1.8368E-03
 237.7325    7.1989E+02   -2.9188E-01   -1.8935E-03
 237.7425    7.2011E+02   -2.9118E-01   -1.8711E-03
 237.7525    7.2010E+02   -2.9236E-01   -1.7845E-03
 237.7625    7.2021E+02   -2.8818E-01   -1.5596E-03
 237.7725    7.2017E+02   -2.9669E-01   -1.5298E-03
 237.7826    7.2029E+02   -2.9376E-01   -1.3160E-03
 237.7926    7.2035E+02   -2.9140E-01   -1.0554E-03
 237.8026    7.2096E+02   -2.8925E-01   -1.0241E-03
 237.8126    7.2178E+02   -2.8347E-01   -1.0431E-03
 237.8226    7.2234E+02   -2.8294E-01   -1.0938E-03
 237.8326    7.2260E+02   -2.8830E-01   -1.1175E-03
 237.8426    7.2315E+02   -2.8561E-01   -1.1755E-03
 237.8526    7.2368E+02   -2.8486E-01   -1.2813E-03
 237.8626    7.2440E+02   -2.8541E-01   -1.4654E-03
 237.8726    7.2488E+02   -2.9374E-01   -1.6237E-03
 237.8826    7.2569E+02   -3.0418E-01   -1.9549E-03
 237.8926    7.2626E+02   -3.0864E-01   -2.0745E-03
 237.9026    7.2667E+02   -3.1189E-01   -2.0614E-03
 237.9126    7.2692E+02   -3.1437E-01   -1.9790E-03
 237.9226    7.2760E+02   -3.1792E-01   -2.1635E-03
 237.9326    7.2816E+02   -3.1142E-01   -2.0868E-03
 237.9426    7.2844E+02   -3.0783E-01   -1.9125E-03
 237.9526    7.2878E+02   -3.1333E-01   -1.9204E-03
 237.9626    7.2906E+02   -3.0832E-01   -1.7485E-03
 237.9726    7.2919E+02   -3.1012E-01   -1.7099E-03
 237.9826    7.2933E+02   -3.1078E-01   -1.6502E-03
 237.9926    7.2963E+02   -3.1172E-01   -1.7301E-03
 238.0026    7.3047E+02   -3.1207E-01   -1.9550E-03
 238.0126    7.3112E+02   -3.1280E-01   -2.1009E-03
 238.0226    7.3127E+02   -3.2810E-01   -2.2608E-03
 238.0326    7.3192E+02   -3.3764E-01   -2.4821E-03
 238.0426    7.3267E+02   -3.4504E-01   -2.7146E-03
 238.0526    7.3315E+02   -3.4825E-01   -2.7647E-03
 238.0626    7.3378E+02   -3.5120E-01   -2.8822E-03
 238.0726    7.3418E+02   -3.5360E-01   -2.9479E-03
 238.0826    7.3449E+02   -3.5017E-01   -2.8508E-03
 238.0926    7.3475E+02   -3.5776E-01   -2.9142E-03
 238.1026    7.3485E+02   -3.5936E-01   -2.8041E-03
 238.1126    7.3541E+02   -3.4335E-01   -2.5115E-03
 238.1226    7.3621E+02   -3.3941E-01   -2.5701E-03
 238.1326    7.3671E+02   -3.3452E-01   -2.5245E-03
 238.1426    7.3750E+02   -3.4899E-01   -2.9580E-03
 238.1526    7.3801E+02   -3.4785E-01   -3.0390E-03
 238.1626    7.3830E+02   -3.3943E-01   -2.8361E-03
 238.1726    7.3871E+02   -3.3163E-01   -2.6200E-03
 238.1826    7.3903E+02   -3.2981E-01   -2.5534E-03
 238.1926    7.3928E+02   -3.3698E-01   -2.5931E-03
 238.2026    7.3955E+02   -3.3513E-01   -2.5012E-03
 238.2126    7.3996E+02   -3.3969E-01   -2.6153E-03
 238.2227    7.4064E+02   -3.4631E-01   -2.8223E-03
 238.2327    7.4123E+02   -3.3468E-01   -2.6927E-03
 238.2427    7.4164E+02   -3.2588E-01   -2.5091E-03
 238.2527    7.4177E+02   -3.2582E-01   -2.3917E-03
 238.2627    7.4209E+02   -3.2343E-01   -2.3679E-03
 238.2727    7.4214E+02   -3.2207E-01   -2.2464E-03
 238.2827    7.4221E+02   -3.1907E-01   -2.1034E-03
 238.2927    7.4255E+02   -3.1714E-01   -2.0689E-03
 238.3027    7.4294E+02   -3.1978E-01   -2.1159E-03
 238.3127    7.4349E+02   -3.1671E-01   -2.1261E-03
 238.3227    7.4364E+02   -3.2851E-01   -2.2330E-03
 238.3327    7.4416E+02   -3.3397E-01   -2.4140E-03
 238.3427    7.4461E+02   -3.3247E-01   -2.3937E-03
 238.3527    7.4517E+02   -3.3401E-01   -2.5144E-03
 238.3627    7.4562E+02   -3.3489E-01   -2.5212E-03
 238.3727    7.4585E+02   -3.3454E-01   -2.4248E-03
 238.3827    7.4614E+02   -3.3574E-01   -2.4230E-03
 238.3927    7.4637E+02   -3.4029E-01   -2.4679E-03
 238.4027    7.4679E+02   -3.3654E-01   -2.4290E-03
 238.4127    7.4730E+02   -3.5521E-01   -2.9087E-03
 238.4227    7.4795E+02   -3.5197E-01   -2.9578E-03
 238.4327    7.4880E+02   -3.5942E-01   -3.3584E-03
 238.4427    7.4911E+02   -3.8257E-01   -3.7672E-03
 238.4527    7.4948E+02   -3.8271E-01   -3.7427E-03
 238.4627    7.4974E+02   -3.8994E-01   -3.8392E-03
 238.4727    7.4985E+02   -3.9033E-01   -3.7357E-03
 238.4827    7.5019E+02   -3.8293E-01   -3.5927E-03
 238.4927    7.5045E+02   -3.7852E-01   -3.4709E-03
 238.5027    7.5081E+02   -3.6120E-01   -3.1095E-03
 238.5127    7.5127E+02   -3.4547E-01   -2.8394E-03
 238.5227    7.5174E+02   -3.4353E-01   -2.8426E-03
 238.5327    7.5199E+02   -3.5272E-01   -3.0071E-03
 238.5427    7.5245E+02   -3.4858E-01   -3.0291E-03
 238.5527    7.5297E+02   -3.3642E-01   -2.8748E-03
 238.5627    7.5332E+02   -3.4322E-01   -3.0739E-03
 238.5727    7.5366E+02   -3.4363E-01   -3.1834E-03
 238.5827    7.5379E+02   -3.4835E-01   -3.2284E-03
 238.5927    7.5363E+02   -3.5408E-01   -3.1671E-03
 238.6027    7.5402E+02   -3.5500E-01   -3.2239E-03
 238.6127    7.5419E+02   -3.5996E-01   -3.2962E-03
 238.6227    7.5424E+02   -3.5009E-01   -2.9756E-03
 238.6327    7.5442E+02   -3.5758E-01   -3.0863E-03
 238.6427    7.5490E+02   -3.5964E-01   -3.2566E-03
 238.6527    7.5563E+02   -3.4877E-01   -3.2922E-03
 238.6628    7.5610E+02   -3.5642E-01   -3.5712E-03
 238.6728    7.5628E+02   -3.5850E-01   -3.6822E-03
 238.6828    7.5659E+02   -3.5091E-01   -3.5783E-03
 238.6928    7.5639E+02   -3.3189E-01   -3.0622E-03
 238.7028    7.5632E+02   -3.1544E-01   -2.6371E-03
 238.7128    7.5626E+02   -3.1602E-01   -2.5535E-03
 238.7228    7.5637E+02   -3.0414E-01   -2.2575E-03
 238.7328    7.5666E+02   -3.0440E-01   -2.2558E-03
 238.7428    7.5691E+02   -3.1332E-01   -2.4203E-03
 238.7528    7.5710E+02   -3.1851E-01   -2.5292E-03
 238.7628    7.5698E+02   -3.1582E-01   -2.3633E-03
 238.7728    7.5698E+02   -3.1735E-01   -2.3586E-03
 238.7828    7.5733E+02   -3.1729E-01   -2.4386E-03
 238.7928    7.5765E+02   -3.1893E-01   -2.4823E-03
 238.8028    7.5776E+02   -3.2102E-01   -2.4619E-03
 238.8128    7.5792E+02   -3.3347E-01   -2.6671E-03
 238.8228    7.5808E+02   -3.3852E-01   -2.6990E-03
 238.8328    7.5819E+02   -3.3582E-01   -2.6156E-03
 238.8428    7.5802E+02   -3.3061E-01   -2.3771E-03
 238.8528    7.5847E+02   -3.2658E-01   -2.3724E-03
 238.8628    7.5868E+02   -3.3131E-01   -2.4522E-03
 238.8728    7.5919E+02   -3.3616E-01   -2.7111E-03
 238.8828    7.5972E+02   -3.3682E-01   -2.9083E-03
 238.8928    7.6015E+02   -3.3873E-01   -3.0618E-03
 238.9028    7.6055E+02   -3.4063E-01   -3.1851E-03
 238.9128    7.6093E+02   -3.3286E-01   -3.0673E-03
 238.9228    7.6142E+02   -3.2056E-01   -2.9147E-03
 238.9328    7.6175E+02   -3.1906E-01   -2.8806E-03
 238.9428    7.6215E+02   -3.1683E-01   -2.9006E-03
 238.9528    7.6249E+02   -3.1065E-01   -2.8188E-03
 238.9628    7.6281E+02   -3.0470E-01   -2.7173E-03
 238.9728    7.6299E+02   -3.0807E-01   -2.7131E-03
 238.9828    7.6322E+02   -3.0930E-01   -2.6510E-03
 238.9928    7.6351E+02   -3.0228E-01   -2.4746E-03
 239.0028    7.6394E+02   -2.9481E-01   -2.4296E-03
 239.0128    7.6403E+02   -2.9629E-01   -2.3556E-03
 239.0228    7.6441E+02   -3.0440E-01   -2.5617E-03
 239.0328    7.6467E+02   -3.0582E-01   -2.5392E-03
 239.0428    7.6496E+02   -3.1017E-01   -2.6047E-03
 239.0528    7.6556E+02   -3.1616E-01   -2.8234E-03
 239.0628    7.6574E+02   -3.2311E-01   -2.9334E-03
 239.0728    7.6647E+02   -3.1138E-01   -2.9313E-03
 239.0828    7.6685E+02   -3.2531E-01   -3.2540E-03
 239.0928    7.6713E+02   -3.3379E-01   -3.3498E-03
 239.1028    7.6773E+02   -3.4533E-01   -3.5933E-03
 239.1129    7.6788E+02   -3.5858E-01   -3.7131E-03
 239.1229    7.6817E+02   -3.5972E-01   -3.5769E-03
 239.1329    7.6868E+02   -3.5837E-01   -3.5189E-03
 239.1429    7.6886E+02   -3.5781E-01   -3.3769E-03
 239.1529    7.6940E+02   -3.6094E-01   -3.4529E-03
 239.1629    7.7002E+02   -3.4850E-01   -3.2503E-03
 239.1729    7.7047E+02   -3.3908E-01   -3.0480E-03
 239.1829    7.7141E+02   -3.2797E-01   -3.0422E-03
 239.1929    7.7198E+02   -3.1428E-01   -2.9050E-03
 239.2029    7.7255E+02   -3.1718E-01   -3.0254E-03
 239.2129    7.7316E+02   -3.2469E-01   -3.2478E-03
 239.2229    7.7370E+02   -3.2980E-01   -3.2975E-03
 239.2329    7.7392E+02   -3.3494E-01   -3.2396E-03
 239.2429    7.7406E+02   -3.2755E-01   -2.8862E-03
 239.2529    7.7432E+02   -3.1859E-01   -2.5203E-03
 239.2629    7.7495E+02   -3.1383E-01   -2.4005E-03
 239.2729    7.7526E+02   -3.0851E-01   -2.1762E-03
 239.2829    7.7593E+02   -3.0531E-01   -2.1693E-03
 239.2929    7.7695E+02   -3.0791E-01   -2.3839E-03
 239.3029    7.7753E+02   -3.1465E-01   -2.4653E-03
 239.3129    7.7792E+02   -3.1883E-01   -2.4133E-03
 239.3229    7.7824E+02   -3.1979E-01   -2.3251E-03
 239.3329    7.7868E+02   -3.2556E-01   -2.2925E-03
 239.3429    7.7934E+02   -3.2897E-01   -2.3092E-03
 239.3529    7.7981E+02   -3.3385E-01   -2.3273E-03
 239.3629    7.8059E+02   -3.3491E-01   -2.4219E-03
 239.3729    7.8149E+02   -3.4017E-01   -2.6565E-03
 239.3829    7.8198E+02   -3.5095E-01   -2.8369E-03
 239.3929    7.8250E+02   -3.5040E-01   -2.7679E-03
 239.4029    7.8282E+02   -3.5050E-01   -2.6261E-03
 239.4129    7.8337E+02   -3.5162E-01   -2.5203E-03
 239.4229    7.8383E+02   -3.5447E-01   -2.4623E-03
 239.4329    7.8471E+02   -3.4881E-01   -2.4124E-03
 239.4429    7.8527E+02   -3.5895E-01   -2.5662E-03
 239.4529    7.8596E+02   -3.5111E-01   -2.4204E-03
 239.4629    7.8672E+02   -3.5206E-01   -2.4844E-03
 239.4729    7.8740E+02   -3.4668E-01   -2.3412E-03
 239.4829    7.8811E+02   -3.3530E-01   -2.0924E-03
 239.4929    7.8888E+02   -3.2420E-01   -1.9222E-03
 239.5029    7.8957E+02   -3.3312E-01   -2.1282E-03
 239.5129    7.9030E+02   -3.4563E-01   -2.4167E-03
 239.5229    7.9092E+02   -3.5269E-01   -2.5883E-03
 239.5329    7.9153E+02   -3.5730E-01   -2.6354E-03
 239.5429    7.9238E+02   -3.5901E-01   -2.7302E-03
 239.5530    7.9308E+02   -3.6055E-01   -2.7459E-03
 239.5630    7.9362E+02   -3.6839E-01   -2.7947E-03
 239.5730    7.9416E+02   -3.6772E-01   -2.7679E-03
 239.5830    7.9469E+02   -3.7552E-01   -2.8715E-03
 239.5930    7.9555E+02   -3.7478E-01   -2.9274E-03
 239.6030    7.9611E+02   -3.7820E-01   -2.9748E-03
 239.6130    7.9669E+02   -3.8024E-01   -2.9624E-03
 239.6230    7.9711E+02   -3.8287E-01   -2.9603E-03
 239.6330    7.9749E+02   -3.8173E-01   -2.8430E-03
 239.6430    7.9785E+02   -3.9058E-01   -2.9298E-03
 239.6530    7.9865E+02   -3.8043E-01   -2.8936E-03
 239.6630    7.9886E+02   -3.8644E-01   -2.9423E-03
 239.6730    7.9947E+02   -3.8942E-01   -3.0434E-03
 239.6830    8.0017E+02   -3.9401E-01   -3.1422E-03
 239.6930    8.0090E+02   -3.9810E-01   -3.2676E-03
 239.7030    8.0159E+02   -4.0373E-01   -3.4083E-03
 239.7130    8.0229E+02   -3.9847E-01   -3.3480E-03
 239.7230    8.0305E+02   -3.9159E-01   -3.3314E-03
 239.7330    8.0361E+02   -3.8059E-01   -3.1449E-03
 239.7430    8.0397E+02   -3.7698E-01   -3.0716E-03
 239.7530    8.0441E+02   -3.8099E-01   -3.1540E-03
 239.7630    8.0498E+02   -3.8369E-01   -3.2346E-03
 239.7730    8.0544E+02   -3.9304E-01   -3.4718E-03
 239.7830    8.0626E+02   -3.9425E-01   -3.6235E-03
 239.7930    8.0680E+02   -4.0453E-01   -3.7976E-03
 239.8030    8.0712E+02   -4.0775E-01   -3.7468E-03
 239.8130    8.0726E+02   -3.9670E-01   -3.3399E-03
 239.8230    8.0774E+02   -4.0371E-01   -3.4347E-03
 239.8330    8.0800E+02   -3.9277E-01   -3.0781E-03
 239.8430    8.0803E+02   -3.8251E-01   -2.6881E-03
 239.8530    8.0802E+02   -3.8742E-01   -2.6312E-03
 239.8630    8.0817E+02   -3.9011E-01   -2.5905E-03
 239.8730    8.0844E+02   -3.8774E-01   -2.4817E-03
 239.8830    8.0868E+02   -3.8113E-01   -2.2697E-03
 239.8930    8.0912E+02   -3.8336E-01   -2.4152E-03
 239.9030    8.0965E+02   -3.9479E-01   -2.6819E-03
 239.9130    8.1004E+02   -4.0380E-01   -2.8813E-03
 239.9230    8.1079E+02   -3.9777E-01   -2.8953E-03
 239.9330    8.1141E+02   -4.0804E-01   -3.2201E-03
 239.9430    8.1203E+02   -4.0822E-01   -3.3625E-03
 239.9530    8.1235E+02   -4.0206E-01   -3.2156E-03
 239.9630    8.1286E+02   -4.0792E-01   -3.3753E-03
 239.9730    8.1331E+02   -4.0701E-01   -3.4716E-03
 239.9830    8.1331E+02   -4.0136E-01   -3.2537E-03
 239.9931    8.1346E+02   -3.9702E-01   -3.2394E-03
 240.0031    8.1363E+02   -3.8691E-01   -3.0408E-03
 240.0131    8.1359E+02   -3.8870E-01   -2.9563E-03
 240.0231    8.1401E+02   -3.6587E-01   -2.5157E-03
 240.0331    8.1414E+02   -3.5672E-01   -2.2245E-03
 240.0431    8.1456E+02   -3.6138E-01   -2.4396E-03
 240.0531    8.1494E+02   -3.6099E-01   -2.5315E-03
 240.0631    8.1510E+02   -3.4755E-01   -2.3471E-03
 240.0731    8.1511E+02   -3.4243E-01   -2.3553E-03
 240.0831    8.1514E+02   -3.4345E-01   -2.4776E-03
 240.0931    8.1527E+02   -3.4020E-01   -2.4452E-03
 240.1031    8.1563E+02   -3.2318E-01   -2.2090E-03
 240.1131    8.1546E+02   -3.2755E-01   -2.2199E-03
 240.1231    8.1543E+02   -3.2617E-01   -2.1713E-03
 240.1331    8.1566E+02   -3.1604E-01   -2.0404E-03
 240.1431    8.1545E+02   -3.0725E-01   -1.7637E-03
 240.1531    8.1535E+02   -3.0800E-01   -1.7621E-03
 240.1631    8.1556E+02   -3.1414E-01   -2.0633E-03
 240.1731    8.1592E+02   -3.2560E-01   -2.4939E-03
 240.1831    8.1596E+02   -3.4142E-01   -2.8881E-03
 240.1931    8.1618E+02   -3.4826E-01   -3.1807E-03
 240.2031    8.1645E+02   -3.4969E-01   -3.3375E-03
 240.2131    8.1653E+02   -3.3500E-01   -3.1400E-03
 240.2231    8.1636E+02   -3.2820E-01   -2.9508E-03
 240.2331    8.1621E+02   -3.2675E-01   -2.8710E-03
 240.2431    8.1591E+02   -3.2620E-01   -2.7776E-03
 240.2531    8.1599E+02   -3.2000E-01   -2.7025E-03
 240.2631    8.1578E+02   -3.1481E-01   -2.5340E-03
 240.2731    8.1609E+02   -2.9720E-01   -2.3342E-03
 240.2831    8.1650E+02   -2.9707E-01   -2.4952E-03
 240.2931    8.1662E+02   -3.0901E-01   -2.8337E-03
 240.3031    8.1689E+02   -3.1849E-01   -3.1392E-03
 240.3131    8.1710E+02   -3.3000E-01   -3.4541E-03
 240.3231    8.1718E+02   -3.2985E-01   -3.4071E-03
 240.3331    8.1742E+02   -3.1132E-01   -3.0766E-03
 240.3431    8.1726E+02   -2.9434E-01   -2.6363E-03
 240.3531    8.1739E+02   -2.7984E-01   -2.3779E-03
 240.3631    8.1761E+02   -2.8072E-01   -2.4587E-03
 240.3731    8.1814E+02   -2.8081E-01   -2.7179E-03
 240.3831    8.1858E+02   -2.7048E-01   -2.6924E-03
 240.3931    8.1896E+02   -2.6803E-01   -2.7273E-03
 240.4031    8.1928E+02   -2.6018E-01   -2.5902E-03
 240.4131    8.1947E+02   -2.4331E-01   -2.2712E-03
 240.4231    8.1961E+02   -2.3697E-01   -2.1218E-03
 240.4332    8.1950E+02   -2.4137E-01   -2.0528E-03
 240.4432    8.1946E+02   -2.4458E-01   -2.0220E-03
 240.4532    8.1965E+02   -2.4211E-01   -2.0066E-03
 240.4632    8.1977E+02   -2.4749E-01   -2.0697E-03
 240.4732    8.1987E+02   -2.5206E-01   -2.0374E-03
 240.4832    8.1987E+02   -2.6340E-01   -2.1210E-03
 240.4932    8.1999E+02   -2.6278E-01   -2.0257E-03
 240.5032    8.2016E+02   -2.6500E-01   -1.9996E-03
 240.5132    8.2009E+02   -2.6500E-01   -1.8661E-03
 240.5232    8.2042E+02   -2.6031E-01   -1.7933E-03
 240.5332    8.2068E+02   -2.4695E-01   -1.5575E-03
 240.5432    8.2120E+02   -2.5435E-01   -1.8032E-03
 240.5532    8.2162E+02   -2.5668E-01   -1.8555E-03
 240.5632    8.2194E+02   -2.6343E-01   -1.9489E-03
 240.5732    8.2234E+02   -2.6247E-01   -1.9212E-03
 240.5832    8.2281E+02   -2.6860E-01   -2.0262E-03
 240.5932    8.2317E+02   -2.6917E-01   -2.0700E-03
 240.6032    8.2369E+02   -2.6585E-01   -2.0969E-03
 240.6132    8.2388E+02   -2.5390E-01   -1.8223E-03
 240.6232    8.2402E+02   -2.5682E-01   -1.7759E-03
 240.6332    8.2464E+02   -2.5285E-01   -1.7414E-03
 240.6432    8.2505E+02   -2.5226E-01   -1.7227E-03
 240.6532    8.2557E+02   -2.6659E-01   -2.0236E-03
 240.6632    8.2627E+02   -2.6840E-01   -2.1121E-03
 240.6732    8.2690E+02   -2.7159E-01   -2.2917E-03
 240.6832    8.2752E+02   -2.6693E-01   -2.2874E-03
 240.6932    8.2781E+02   -2.6676E-01   -2.2071E-03
 240.7032    8.2799E+02   -2.7393E-01   -2.1786E-03
 240.7132    8.2861E+02   -2.6626E-01   -2.0515E-03
 240.7232    8.2902E+02   -2.5660E-01   -1.8793E-03
 240.7332    8.2965E+02   -2.6023E-01   -2.0094E-03
 240.7432    8.3016E+02   -2.5554E-01   -1.9439E-03
 240.7532    8.3071E+02   -2.5239E-01   -1.9783E-03
 240.7632    8.3124E+02   -2.3647E-01   -1.6852E-03
 240.7732    8.3177E+02   -2.3057E-01   -1.5479E-03
 240.7832    8.3239E+02   -2.3271E-01   -1.5355E-03
 240.7932    8.3272E+02   -2.3070E-01   -1.3970E-03
 240.8032    8.3344E+02   -2.1460E-01   -1.2055E-03
 240.8132    8.3386E+02   -2.1796E-01   -1.2321E-03
 240.8232    8.3438E+02   -2.1417E-01   -1.2084E-03
 240.8332    8.3493E+02   -2.1225E-01   -1.2500E-03
 240.8432    8.3520E+02   -2.0798E-01   -1.0839E-03
 240.8532    8.3584E+02   -2.1578E-01   -1.3010E-03
 240.8632    8.3655E+02   -2.1890E-01   -1.4325E-03
 240.8733    8.3709E+02   -2.1618E-01   -1.4053E-03
 240.8833    8.3773E+02   -2.1195E-01   -1.4311E-03
 240.8933    8.3808E+02   -2.2235E-01   -1.6102E-03
 240.9033    8.3864E+02   -2.1717E-01   -1.5687E-03
 240.9133    8.3933E+02   -2.0814E-01   -1.4905E-03
 240.9233    8.3976E+02   -1.9907E-01   -1.3110E-03
 240.9333    8.4039E+02   -2.0501E-01   -1.5564E-03
 240.9433    8.4084E+02   -2.0523E-01   -1.6024E-03
 240.9533    8.4134E+02   -1.9767E-01   -1.4817E-03
 240.9633    8.4155E+02   -2.0422E-01   -1.5037E-03
 240.9733    8.4214E+02   -2.0164E-01   -1.4791E-03
